"index","id","earnings","occ","ability","age","region","female","education","exp"
"1965",1965,3478,19,89,42,4,0,11,30
"1966",1966,3605,28,23,44,1,0,2,41
"1967",1967,3695.5,19,57,33,1,1,7,19
"1968",1968,4400,50,42,38,1,0,4,31
"1969",1969,3367,12,83,45,1,1,11,30
"1970",1970,4292.5,38,51,49,3,1,6,37
"1971",1971,3139,27,47,30,4,1,7,17
"1972",1972,3985.5,29,88,47,2,0,10,33
"1973",1973,5003.5,37,86,31,3,0,12,14
"1974",1974,2405.5,22,29,34,1,0,3,30
"1975",1975,5167,34,98,43,2,1,14,27
"1976",1976,2626,25,20,32,4,0,3,26
"1977",1977,2824.5,19,56,34,3,0,6,24
"1978",1978,4349.5,45,36,46,1,0,4,36
"1979",1979,5169,43,98,41,1,1,11,26
"1980",1980,3186.5,31,31,49,4,0,3,45
"1981",1981,3648.5,35,29,44,2,1,5,38
"1982",1982,4474,48,65,39,1,1,8,28
"1983",1983,3540,34,54,47,1,0,5,41
"1984",1984,4804,48,84,37,3,1,10,24
"1985",1985,4728,47,76,45,1,0,10,33
"1986",1986,4251.5,34,67,37,4,1,10,24
"1987",1987,2942,6,45,38,2,0,5,30
"1988",1988,3567,17,61,45,2,0,9,30
"1989",1989,2841,11,60,39,2,1,7,31
"1990",1990,4622,29,92,30,3,1,15,8
"1991",1991,4444,26,76,47,3,1,9,36
"1992",1992,4272,38,36,32,3,0,4,27
"1993",1993,4881,48,49,40,1,1,7,30
"1994",1994,4648,44,74,38,1,0,8,27
"1995",1995,4250.5,45,27,30,3,1,2,25
"1996",1996,4201.5,43,54,34,4,0,7,21
"1997",1997,2478.5,7,67,44,3,0,7,36
"1998",1998,3861,14,87,39,4,1,10,23
"1999",1999,4551.5,27,99,41,1,1,16,21
"2000",2000,5181,42,78,40,4,0,12,26
"2001",2001,3686.5,19,96,38,3,1,11,25
"2002",2002,3979,24,95,46,2,1,14,27
"2003",2003,3961,29,28,46,3,0,4,35
"2004",2004,3124.5,21,50,38,4,0,5,31
"2005",2005,2873,19,21,39,4,0,3,30
"2006",2006,4640,45,54,41,1,0,6,33
"2007",2007,3962.5,28,79,45,1,1,10,31
"2008",2008,4400,43,55,36,3,0,7,23
"2009",2009,4767,27,83,43,3,0,12,29
"2010",2010,4588,41,35,44,4,1,5,37
"2011",2011,5288,42,93,49,2,0,10,36
"2012",2012,2876.5,12,29,37,4,1,4,28
"2013",2013,4060.5,44,29,46,1,1,5,35
"2014",2014,4851.5,45,83,42,3,0,12,26
"2015",2015,4602,49,78,31,1,1,9,18
"2016",2016,3424,27,34,30,2,0,3,20
"2017",2017,4729.5,49,31,44,2,0,5,35
"2018",2018,3676,31,71,37,1,1,8,24
"2019",2019,4114,27,69,36,3,1,10,24
"2020",2020,4298,20,83,41,4,1,11,27
"2021",2021,3446,34,27,46,1,0,3,41
"2022",2022,4777,27,80,49,4,1,13,31
"2023",2023,4252.5,48,46,49,4,1,5,42
"2024",2024,4106.5,12,91,43,2,0,16,25
"2025",2025,4570,49,37,43,4,0,6,32
"2026",2026,4311,38,64,45,3,1,10,30
"2027",2027,4110,29,57,33,1,0,9,21
"2028",2028,3360,35,34,31,4,0,3,26
"2029",2029,3900.5,40,43,32,3,1,6,23
"2030",2030,3571,7,73,43,2,0,10,26
"2031",2031,3474.5,12,97,37,3,1,13,19
"2032",2032,2583.5,6,32,33,3,0,5,22
"2033",2033,3588,25,60,30,1,1,10,18
"2034",2034,3007.5,17,31,38,1,0,3,32
"2035",2035,2510.5,5,78,30,2,1,13,10
"2036",2036,4546.5,26,98,48,3,0,10,32
"2037",2037,3326,12,92,37,1,1,14,18
"2038",2038,3488,9,73,41,3,0,10,29
"2039",2039,3362.5,20,32,45,2,1,5,34
"2040",2040,3037,14,22,49,1,1,2,40
"2041",2041,3076.5,19,34,33,3,1,5,27
"2042",2042,5661,42,88,49,2,1,14,31
"2043",2043,4156,45,21,30,1,1,3,22
"2044",2044,3329.5,41,24,38,3,1,2,35
"2045",2045,2753,10,20,37,3,0,3,27
"2046",2046,4015,43,55,30,1,0,7,21
"2047",2047,4950,43,66,37,2,0,8,22
"2048",2048,3921,22,71,41,2,1,12,23
"2049",2049,3039,27,33,44,3,0,3,35
"2050",2050,3123,22,58,39,3,1,7,26
"2051",2051,3712,23,47,40,1,0,8,29
"2052",2052,4126.5,27,80,47,3,1,8,37
"2053",2053,2946,3,66,31,4,0,9,20
"2054",2054,5633,51,95,49,3,0,12,35
"2055",2055,2442,17,21,48,2,1,3,43
"2056",2056,2668,4,84,34,4,1,11,17
"2057",2057,4836.5,47,70,30,4,0,11,17
"2058",2058,2370.5,6,22,34,2,1,3,24
"2059",2059,3489,34,24,36,3,0,2,27
"2060",2060,3943,35,70,38,3,0,11,23
"2061",2061,4510.5,25,90,33,4,0,10,17
"2062",2062,3760,25,71,38,4,0,11,20
"2063",2063,4387.5,47,63,39,1,0,9,24
"2064",2064,3505.5,22,52,42,3,1,7,29
"2065",2065,4699,24,97,35,4,1,17,15
"2066",2066,3720.5,11,93,45,3,0,14,26
"2067",2067,5017.5,41,89,40,1,0,10,26
"2068",2068,2891.5,24,41,35,1,0,6,24
"2069",2069,3996,45,26,45,1,1,4,38
"2070",2070,4311.5,29,79,35,1,1,9,21
"2071",2071,3404,5,64,46,2,1,11,33
"2072",2072,4587,36,44,47,1,0,7,35
"2073",2073,4013,20,64,49,1,1,8,34
"2074",2074,2383,21,27,35,1,0,3,31
"2075",2075,2990.5,17,63,39,3,0,10,24
"2076",2076,2629,16,24,48,3,0,2,43
"2077",2077,4093.5,45,21,33,3,0,2,26
"2078",2078,3219.5,24,30,49,2,1,3,42
"2079",2079,3770.5,25,61,47,3,0,8,32
"2080",2080,3599,47,21,49,2,1,2,45
"2081",2081,3824,34,69,37,3,1,8,24
"2082",2082,2639.5,6,55,42,2,0,7,29
"2083",2083,2970.5,25,52,34,1,1,5,27
"2084",2084,5319,41,79,46,1,0,11,33
"2085",2085,5946,48,99,42,2,1,16,19
"2086",2086,5240.5,46,74,39,4,1,10,28
"2087",2087,3529,33,22,42,1,0,2,37
"2088",2088,3332.5,19,63,30,1,0,9,18
"2089",2089,2809.5,12,23,45,1,1,3,39
"2090",2090,2636.5,10,63,47,1,1,7,39
"2091",2091,4618,50,59,48,4,0,7,36
"2092",2092,4185.5,35,57,42,2,1,7,34
"2093",2093,4671.5,39,88,47,2,0,13,29
"2094",2094,5315,47,70,48,3,1,7,40
"2095",2095,3521.5,13,90,38,2,0,9,27
"2096",2096,3444.5,27,29,43,2,0,4,33
"2097",2097,4236.5,40,25,31,2,0,3,23
"2098",2098,3365.5,32,25,38,2,1,3,32
"2099",2099,3041.5,25,28,42,1,1,3,35
"2100",2100,2499,16,50,32,3,0,5,23
"2101",2101,4566.5,50,38,36,1,0,5,26
"2102",2102,1852.5,1,43,33,4,0,7,23
"2103",2103,3427.5,29,49,33,4,1,8,20
"2104",2104,4772,40,60,36,4,1,10,25
"2105",2105,4698.5,41,54,47,3,0,7,36
"2106",2106,4210.5,40,36,31,3,0,6,20
"2107",2107,3851.5,41,51,33,3,1,7,23
"2108",2108,4816,37,95,42,1,1,16,22
"2109",2109,3247,21,62,37,1,1,9,22
"2110",2110,4344.5,38,84,33,1,0,10,18
"2111",2111,3471.5,25,29,37,4,1,4,26
"2112",2112,3988.5,23,80,42,1,0,14,24
"2113",2113,3890.5,23,76,38,3,0,7,26
"2114",2114,3327.5,29,33,40,4,0,4,31
"2115",2115,3120.5,17,46,49,2,1,5,40
"2116",2116,4983.5,46,87,42,1,0,15,20
"2117",2117,5154.5,38,84,34,1,0,12,20
"2118",2118,2316.5,8,35,33,4,1,6,20
"2119",2119,5057.5,49,83,34,4,1,11,22
"2120",2120,3972.5,38,33,42,3,1,5,35
"2121",2121,2808.5,6,55,40,4,0,6,27
"2122",2122,3119,13,30,47,4,0,3,40
"2123",2123,3919,38,52,37,3,0,9,25
"2124",2124,3411.5,3,83,42,4,0,10,31
"2125",2125,2765,6,66,36,4,1,7,23
"2126",2126,4639.5,38,98,33,2,0,13,15
"2127",2127,4865,47,73,31,4,0,7,22
"2128",2128,4702.5,43,77,45,3,0,11,30
"2129",2129,4719,48,49,41,4,1,8,27
"2130",2130,3528.5,37,44,38,3,0,5,30
"2131",2131,4736.5,37,94,40,2,1,13,26
"2132",2132,2759,4,66,36,3,1,9,26
"2133",2133,2914.5,12,68,32,1,0,11,16
"2134",2134,2629.5,3,81,31,4,1,10,18
"2135",2135,4821.5,50,74,46,1,1,11,33
"2136",2136,5113.5,29,93,48,3,1,15,31
"2137",2137,4178.5,34,75,43,3,0,9,32
"2138",2138,3936.5,42,43,48,4,1,4,38
"2139",2139,3192,10,98,36,1,1,15,16
"2140",2140,2783,9,61,41,4,0,10,24
"2141",2141,3968,28,49,47,1,0,7,33
"2142",2142,4404,18,88,43,4,0,14,22
"2143",2143,3341.5,24,58,41,2,0,10,27
"2144",2144,3283,30,44,33,3,1,6,22
"2145",2145,4854,49,43,42,1,0,7,33
"2146",2146,4177.5,31,73,39,3,0,7,30
"2147",2147,2305,2,52,45,1,1,7,32
"2148",2148,3104,6,59,40,4,1,7,27
"2149",2149,2974.5,13,49,46,4,0,8,37
"2150",2150,5502,50,86,40,4,1,8,31
"2151",2151,3487,21,46,45,3,0,7,33
"2152",2152,3880.5,10,71,49,4,0,11,31
"2153",2153,5541.5,45,71,48,4,0,12,29
"2154",2154,3821,34,46,45,1,0,5,33
"2155",2155,2903,10,80,32,4,0,12,18
"2156",2156,3140.5,20,45,33,3,1,6,25
"2157",2157,2538.5,10,20,47,3,0,3,38
"2158",2158,3656.5,26,29,38,3,0,4,30
"2159",2159,4416.5,31,64,41,1,1,7,29
"2160",2160,5304,39,94,43,1,1,14,24
"2161",2161,2108.5,5,37,44,3,0,5,32
"2162",2162,4438.5,46,56,47,2,0,9,31
"2163",2163,3643,30,49,48,3,0,6,35
"2164",2164,3638,41,24,49,3,1,2,46
"2165",2165,2768.5,21,22,31,2,0,2,25
"2166",2166,3677.5,41,26,46,2,0,3,37
"2167",2167,4814,46,96,37,1,1,12,22
"2168",2168,5146.5,52,86,30,4,0,10,15
"2169",2169,2446.5,12,30,38,2,1,4,32
"2170",2170,3032.5,15,61,48,3,0,8,36
"2171",2171,4410.5,42,67,45,1,1,8,35
"2172",2172,4395,31,92,47,3,0,11,31
"2173",2173,4981.5,37,84,48,3,0,8,36
"2174",2174,3835.5,36,61,37,4,1,7,26
"2175",2175,4711.5,39,80,42,4,0,12,25
"2176",2176,4108,21,73,38,4,0,10,24
"2177",2177,4010,13,93,39,2,1,13,21
"2178",2178,3289,14,78,44,4,1,10,29
"2179",2179,3644,21,43,43,1,1,5,34
"2180",2180,4179.5,42,71,32,1,1,10,21
"2181",2181,4612,48,66,40,3,1,7,30
"2182",2182,4872.5,41,77,40,2,0,9,29
"2183",2183,4326,22,71,44,3,0,11,31
"2184",2184,5264,44,78,41,1,0,11,27
"2185",2185,3560.5,17,78,36,3,0,11,20
"2186",2186,3045,11,93,36,2,1,12,23
"2187",2187,4910.5,42,86,36,3,0,10,22
"2188",2188,4180.5,25,82,35,1,1,9,23
"2189",2189,4926.5,35,81,38,3,0,14,22
"2190",2190,3171.5,10,55,32,4,1,6,22
"2191",2191,3400.5,10,85,40,3,0,10,28
"2192",2192,3379,28,28,45,3,1,3,38
"2193",2193,4188.5,41,26,34,4,0,2,29
"2194",2194,4500,34,66,44,2,1,7,33
"2195",2195,5562,49,78,46,2,1,7,37
"2196",2196,3719,21,61,41,1,1,10,26
"2197",2197,3487.5,3,80,44,3,1,12,25
"2198",2198,3894,50,25,35,1,1,3,30
"2199",2199,4737.5,31,95,41,3,1,15,21
"2200",2200,5003.5,33,85,45,4,0,15,29
"2201",2201,3801.5,28,45,45,1,0,7,34
"2202",2202,3487,31,53,48,4,1,5,37
"2203",2203,5364.5,41,89,38,1,0,14,18
"2204",2204,4228.5,35,64,47,3,1,6,35
"2205",2205,4502,32,85,34,2,0,14,14
"2206",2206,1976.5,2,51,39,1,0,6,26
"2207",2207,5173,42,86,39,3,0,13,21
"2208",2208,3386.5,18,49,37,4,0,7,23
"2209",2209,2664,4,37,44,1,1,5,38
"2210",2210,3359,37,25,39,3,0,3,33
"2211",2211,2578,2,76,46,2,1,9,35
"2212",2212,2471.5,4,77,33,3,0,9,18
"2213",2213,3785,22,71,36,3,0,9,21
"2214",2214,2092,9,26,42,4,1,2,39
"2215",2215,3668.5,34,37,49,2,0,6,41
"2216",2216,2420,1,27,43,4,1,3,37
"2217",2217,2392,7,36,35,1,1,4,24
"2218",2218,2381,17,22,32,1,1,3,22
"2219",2219,2644,24,20,48,4,0,2,44
"2220",2220,5294,40,88,42,2,0,10,28
"2221",2221,2927.5,5,88,42,1,1,15,21
"2222",2222,5020,46,52,44,4,1,6,33
"2223",2223,2289.5,4,33,36,1,0,4,30
"2224",2224,4602.5,42,88,47,1,1,10,35
"2225",2225,3154,5,92,46,2,0,11,30
"2226",2226,3879.5,22,93,49,2,1,9,38
"2227",2227,2508,3,46,44,4,1,6,35
"2228",2228,2650,18,39,39,2,1,4,31
"2229",2229,4430.5,24,97,37,3,0,16,18
"2230",2230,5171,46,51,49,1,0,6,37
"2231",2231,3387,32,44,32,3,0,5,25
"2232",2232,2786.5,12,61,37,3,0,8,24
"2233",2233,3248.5,15,61,32,2,0,6,21
"2234",2234,4301,50,39,37,2,0,5,26
"2235",2235,5262,35,99,39,3,1,15,22
"2236",2236,3596,21,66,46,1,0,11,31
"2237",2237,2342,2,64,33,3,0,7,23
"2238",2238,4246.5,26,94,45,2,0,13,31
"2239",2239,3175,20,49,36,4,1,7,25
"2240",2240,4777.5,38,65,47,4,1,6,38
"2241",2241,4289.5,47,47,42,4,0,8,33
"2242",2242,5621.5,51,99,35,2,1,12,18
"2243",2243,3219,30,31,44,1,0,5,37
"2244",2244,3800.5,37,42,31,2,1,6,22
"2245",2245,2861,14,33,40,1,0,5,29
"2246",2246,4697.5,41,68,42,1,1,10,25
"2247",2247,5428,50,89,34,3,0,10,23
"2248",2248,2677,8,70,33,3,0,11,17
"2249",2249,3172,22,63,41,3,0,6,29
"2250",2250,3743.5,25,78,47,2,1,10,36
"2251",2251,3822,36,48,42,1,1,5,30
"2252",2252,4008.5,42,61,31,4,1,8,18
"2253",2253,4080.5,27,56,37,3,1,8,25
"2254",2254,3972,42,24,45,1,1,3,38
"2255",2255,5576,47,68,44,4,0,11,26
"2256",2256,5172,44,86,42,3,0,9,27
"2257",2257,4964,46,73,32,4,1,9,19
"2258",2258,2411.5,7,44,32,2,1,6,20
"2259",2259,4013,39,24,42,3,1,2,36
"2260",2260,4451.5,27,80,39,1,0,8,24
"2261",2261,3416.5,17,40,35,4,0,5,27
"2262",2262,2928.5,29,25,30,1,0,2,24
"2263",2263,3439.5,14,84,36,1,1,14,19
"2264",2264,4423,17,87,45,4,0,15,24
"2265",2265,3405.5,24,66,45,1,1,10,33
"2266",2266,3341.5,22,35,46,2,0,4,39
"2267",2267,2176,17,24,40,1,1,3,34
"2268",2268,3513.5,13,58,49,4,1,9,34
"2269",2269,3582.5,35,36,47,2,1,4,38
"2270",2270,3785.5,8,88,40,4,1,10,24
"2271",2271,3440.5,20,63,48,1,0,9,32
"2272",2272,1618.5,2,33,43,4,0,3,39
"2273",2273,3833.5,22,95,41,4,1,14,24
"2274",2274,2772.5,10,62,31,2,1,10,20
"2275",2275,5235,50,67,36,4,1,7,25
"2276",2276,3095.5,24,34,44,2,0,5,37
"2277",2277,4301.5,39,49,34,4,0,7,23
"2278",2278,2623.5,10,25,38,4,1,2,32
"2279",2279,3031,31,32,45,4,1,3,41
"2280",2280,5088,52,91,36,3,0,14,15
"2281",2281,3659,27,69,35,4,1,10,19
"2282",2282,2081,13,21,45,1,1,2,42
"2283",2283,3786,6,84,46,3,1,14,30
"2284",2284,3795.5,12,99,41,1,1,15,19
"2285",2285,2087.5,9,22,47,2,1,2,42
"2286",2286,4685.5,46,44,43,2,1,5,32
"2287",2287,3507.5,21,62,46,4,1,8,32
"2288",2288,2119,8,37,46,3,1,3,42
"2289",2289,2784.5,6,49,36,4,1,8,26
"2290",2290,4567.5,36,76,30,3,0,7,22
"2291",2291,4240,45,71,31,3,0,8,21
"2292",2292,3377.5,9,77,34,3,0,11,22
"2293",2293,2777.5,11,58,34,3,1,6,27
"2294",2294,5444.5,52,99,33,4,1,12,14
"2295",2295,3123.5,3,61,39,1,0,8,24
"2296",2296,4068.5,24,66,33,4,0,11,19
"2297",2297,3514.5,22,56,44,3,0,9,32
"2298",2298,2878,13,76,38,2,0,9,28
"2299",2299,5569.5,48,80,47,1,0,13,32
"2300",2300,3700,31,39,31,2,0,6,18
"2301",2301,3958.5,49,25,35,3,0,4,26
"2302",2302,3611,20,68,30,1,0,9,15
"2303",2303,2980.5,13,46,49,1,1,7,39
"2304",2304,3478.5,15,74,40,1,0,10,26
"2305",2305,3965,40,27,34,1,0,4,29
"2306",2306,3664,10,89,46,1,0,10,31
"2307",2307,3932,21,64,41,1,1,8,30
"2308",2308,4096.5,41,56,32,1,0,7,18
"2309",2309,3990,24,52,37,4,1,7,23
"2310",2310,5048.5,37,95,39,1,1,13,19
"2311",2311,3890,32,61,38,3,1,9,24
"2312",2312,2811.5,16,55,41,2,0,9,29
"2313",2313,2094.5,7,34,46,3,1,4,41
"2314",2314,5723,48,92,33,4,0,10,22
"2315",2315,4916,38,95,41,1,1,13,22
"2316",2316,2156.5,8,26,34,3,1,3,29
"2317",2317,2438,2,67,43,1,1,9,30
"2318",2318,2754.5,26,20,49,4,1,2,46
"2319",2319,2889,9,82,39,4,0,8,30
"2320",2320,3755.5,29,83,31,2,1,9,20
"2321",2321,3018,23,34,44,3,1,5,38
"2322",2322,5132,47,57,49,2,0,6,38
"2323",2323,1687.5,2,22,41,1,0,3,32
"2324",2324,2065.5,7,36,45,4,1,4,34
"2325",2325,2413.5,2,35,39,2,0,5,31
"2326",2326,3107,29,27,43,1,1,3,38
"2327",2327,3699.5,27,28,45,2,0,3,35
"2328",2328,2734.5,9,41,45,2,1,6,38
"2329",2329,5031,45,97,46,4,1,13,27
"2330",2330,4343.5,50,47,37,1,1,7,23
"2331",2331,3387,17,76,36,3,1,7,24
"2332",2332,2199.5,6,31,37,2,0,4,31
"2333",2333,3451,29,55,40,3,0,7,27
"2334",2334,3976.5,39,49,43,1,1,6,35
"2335",2335,3802,35,53,46,3,1,8,34
"2336",2336,2833,16,50,39,1,0,5,29
"2337",2337,2421,11,58,31,2,0,10,14
"2338",2338,4083,33,59,46,4,0,8,34
"2339",2339,4726,49,77,32,4,0,9,16
"2340",2340,2780,28,21,41,1,1,3,34
"2341",2341,2093,5,45,41,2,0,4,36
"2342",2342,3541,29,45,47,1,1,4,42
"2343",2343,3592,15,64,43,3,0,9,27
"2344",2344,4212,50,28,46,2,1,3,41
"2345",2345,3370.5,11,84,35,2,0,12,17
"2346",2346,2856.5,21,51,33,4,1,6,26
"2347",2347,2654,4,68,48,3,0,8,35
"2348",2348,3043.5,8,70,39,3,1,8,25
"2349",2349,5064.5,51,62,37,1,0,6,30
"2350",2350,3227.5,15,72,39,4,0,9,25
"2351",2351,4532,33,90,43,3,0,11,29
"2352",2352,1677.5,2,37,36,3,1,5,25
"2353",2353,4122.5,38,80,34,3,1,11,21
"2354",2354,3618,17,64,44,2,1,7,35
"2355",2355,2825,16,54,34,3,0,8,23
"2356",2356,4504.5,39,94,30,1,0,11,18
"2357",2357,3877.5,35,44,38,2,0,7,27
"2358",2358,2714.5,19,41,36,4,0,6,27
"2359",2359,3995,39,51,49,4,1,7,37
"2360",2360,5382,49,74,33,4,0,12,16
"2361",2361,3394.5,27,67,37,4,0,8,25
"2362",2362,3316.5,24,46,42,1,0,7,30
"2363",2363,3850,26,50,48,2,1,5,41
"2364",2364,2231.5,9,50,45,1,0,6,38
"2365",2365,4259.5,49,36,40,2,1,4,30
"2366",2366,4003.5,25,94,42,4,0,12,23
"2367",2367,3265.5,13,60,31,4,0,8,17
"2368",2368,3600,15,90,30,4,0,12,14
"2369",2369,4163,13,93,44,2,0,14,24
"2370",2370,3372,33,22,36,1,0,3,31
"2371",2371,3814.5,26,59,39,4,1,7,28
"2372",2372,4277.5,30,68,31,4,1,7,22
"2373",2373,3212,16,72,47,4,1,9,33
"2374",2374,5060,41,98,49,4,1,13,31
"2375",2375,4310,44,53,38,3,0,5,27
"2376",2376,4550.5,30,76,35,3,0,11,18
"2377",2377,4358,26,82,46,3,0,13,31
"2378",2378,3247.5,12,74,40,1,0,8,28
"2379",2379,3756.5,29,52,35,4,1,8,20
"2380",2380,3170.5,7,63,39,3,0,7,28
"2381",2381,4626.5,31,89,32,1,0,13,14
"2382",2382,3345,14,74,31,2,1,8,21
"2383",2383,2152.5,6,20,39,4,1,2,36
"2384",2384,3776.5,13,83,48,1,1,13,29
"2385",2385,4093.5,47,26,48,2,0,4,43
"2386",2386,5116,46,70,38,4,0,10,24
"2387",2387,3580,11,78,37,2,0,8,22
"2388",2388,3023,12,72,46,3,1,10,32
"2389",2389,1452.5,4,22,30,2,1,3,24
"2390",2390,4479,20,90,41,4,1,13,25
"2391",2391,4071,46,33,41,2,1,4,31
"2392",2392,3680.5,28,28,35,3,1,3,29
"2393",2393,4096.5,25,66,38,4,0,11,23
"2394",2394,2766,14,57,34,1,1,9,22
"2395",2395,3357.5,19,63,45,2,0,6,35
"2396",2396,4036.5,15,93,38,1,0,12,20
"2397",2397,4347,34,79,34,4,0,11,22
"2398",2398,3817.5,22,92,38,3,1,11,21
"2399",2399,4726.5,49,49,30,4,1,7,20
"2400",2400,2241.5,14,25,35,4,0,4,25
"2401",2401,3306.5,26,48,38,2,0,5,31
"2402",2402,2836.5,13,25,45,3,0,2,36
"2403",2403,4903.5,34,96,38,1,0,16,20
"2404",2404,2882.5,13,43,49,2,0,7,37
"2405",2405,3290,22,39,37,3,1,4,30
"2406",2406,4712,31,93,48,2,0,13,28
"2407",2407,4688,39,72,37,1,0,7,27
"2408",2408,4688,44,71,34,1,0,8,25
"2409",2409,2321.5,7,26,37,3,0,4,28
"2410",2410,2526.5,12,24,47,4,0,4,37
"2411",2411,4877,45,89,33,2,1,13,15
"2412",2412,5048,38,93,44,2,0,11,30
"2413",2413,3431,3,97,46,1,1,11,34
"2414",2414,2754,12,56,47,2,1,6,37
"2415",2415,4362,30,84,33,2,1,14,17
"2416",2416,2802.5,16,22,41,1,1,3,33
"2417",2417,3245,36,35,31,4,0,4,22
"2418",2418,3747,21,54,34,1,0,8,23
"2419",2419,4105,28,46,46,4,1,6,37
"2420",2420,3421.5,23,53,43,1,1,9,29
"2421",2421,4167.5,34,68,49,4,0,9,35
"2422",2422,3859.5,36,49,44,4,1,7,32
"2423",2423,3510.5,9,68,38,3,1,10,25
"2424",2424,5102.5,41,82,48,4,1,13,32
"2425",2425,3573,26,60,49,4,1,10,33
"2426",2426,2820,8,47,42,1,1,8,32
"2427",2427,3598.5,13,94,43,1,0,13,26
"2428",2428,2206.5,14,32,34,1,0,3,30
"2429",2429,2859,11,69,39,3,1,11,24
"2430",2430,4953,46,65,49,4,1,6,37
"2431",2431,1951,11,20,37,1,0,3,33
"2432",2432,3807,14,77,40,2,0,10,26
"2433",2433,4890,39,82,34,2,0,13,20
"2434",2434,2904.5,13,29,35,4,1,3,30
"2435",2435,4467.5,42,57,40,2,1,8,28
"2436",2436,3053.5,7,62,40,2,0,10,29
"2437",2437,3315.5,19,33,42,3,1,3,33
"2438",2438,3145.5,16,30,46,2,1,3,42
"2439",2439,2788.5,13,37,34,3,0,3,28
"2440",2440,5558,50,87,36,4,0,8,22
"2441",2441,4687,29,95,49,1,0,13,29
"2442",2442,3965.5,35,60,36,3,0,6,26
"2443",2443,4339.5,27,94,44,4,0,10,29
"2444",2444,3030.5,12,56,38,3,0,9,28
"2445",2445,5127,35,92,48,3,0,11,35
"2446",2446,5624,51,74,36,1,0,11,19
"2447",2447,3873.5,23,84,37,4,0,13,23
"2448",2448,3448,15,73,40,1,0,7,27
"2449",2449,4095,32,57,45,2,1,9,31
"2450",2450,3548,33,20,36,4,1,2,27
"2451",2451,3067,9,67,30,1,0,10,17
"2452",2452,3628.5,26,44,35,1,1,5,27
"2453",2453,4301,36,63,32,1,0,8,23
"2454",2454,2569,12,22,45,3,0,3,35
"2455",2455,4195,29,78,43,4,1,9,29
"2456",2456,4576.5,26,79,45,3,0,12,26
"2457",2457,5504.5,35,94,49,2,0,16,27
"2458",2458,4109.5,42,52,40,4,1,9,24
"2459",2459,2165,4,70,30,2,0,8,16
"2460",2460,4024,26,78,48,1,0,8,33
"2461",2461,4749,48,79,36,4,1,11,23
"2462",2462,4691.5,49,72,41,2,0,9,29
"2463",2463,2196.5,1,46,35,1,0,4,28
"2464",2464,3831,44,37,38,2,0,4,32
"2465",2465,5154,51,94,33,3,1,11,18
"2466",2466,3555.5,26,34,34,4,1,5,26
"2467",2467,4695,38,98,43,1,0,15,25
"2468",2468,4166,24,99,45,2,0,10,34
"2469",2469,3177,17,81,48,2,0,8,38
"2470",2470,4652,36,63,34,4,0,9,24
"2471",2471,2650.5,3,46,44,3,0,7,30
"2472",2472,2637.5,3,78,30,1,0,9,16
"2473",2473,5667.5,49,80,43,2,1,10,32
"2474",2474,4037.5,30,48,36,1,1,8,23
"2475",2475,2627.5,1,41,39,3,1,5,33
"2476",2476,2082.5,4,48,35,2,0,7,23
"2477",2477,4784,29,98,36,2,1,11,21
"2478",2478,4090,26,48,48,4,0,5,36
"2479",2479,5297,50,55,44,3,1,7,32
"2480",2480,4026.5,39,52,38,3,1,7,25
"2481",2481,3806,20,82,46,4,1,12,31
"2482",2482,4451.5,41,32,43,4,0,4,33
"2483",2483,4630,45,46,32,2,1,7,21
"2484",2484,5050,39,98,47,1,0,13,29
"2485",2485,4381,37,60,49,1,1,9,36
"2486",2486,3553,37,37,46,4,1,4,39
"2487",2487,2338,9,38,42,1,0,5,31
"2488",2488,4163.5,45,52,32,1,0,5,20
"2489",2489,4701.5,39,96,44,4,1,10,28
"2490",2490,3652,13,95,31,3,0,15,13
"2491",2491,2934,17,64,34,4,1,7,21
"2492",2492,2817.5,6,84,46,2,1,10,34
"2493",2493,2834,10,38,30,2,0,6,18
"2494",2494,2629.5,5,36,36,3,0,3,32
"2495",2495,4839.5,49,67,35,3,0,6,28
"2496",2496,3914.5,27,57,38,3,1,6,27
"2497",2497,3336.5,14,82,43,3,0,14,24
"2498",2498,2825.5,14,47,40,1,1,8,31
"2499",2499,3312.5,9,80,45,2,1,9,34
"2500",2500,3303,16,51,45,2,0,8,34
"2501",2501,4473,41,57,46,4,1,9,33
"2502",2502,4910.5,43,71,46,4,0,8,35
"2503",2503,2118.5,2,44,34,1,0,6,26
"2504",2504,4191,29,98,36,1,1,16,16
"2505",2505,3598.5,27,30,30,3,1,3,23
"2506",2506,4714.5,41,69,42,1,1,8,29
"2507",2507,4045.5,13,83,48,4,0,12,33
"2508",2508,4968,29,91,43,4,0,12,30
"2509",2509,3943.5,14,85,46,2,0,14,27
"2510",2510,2764,10,62,31,4,1,9,19
"2511",2511,2697,2,65,43,4,0,9,30
"2512",2512,4035.5,25,59,40,1,0,7,28
"2513",2513,5021.5,50,40,41,1,1,4,33
"2514",2514,4136,32,82,36,3,1,12,20
"2515",2515,3600.5,22,93,36,3,0,10,20
"2516",2516,2971.5,5,91,36,2,0,12,19
"2517",2517,5697,46,80,41,1,1,14,22
"2518",2518,2615,4,69,46,2,0,11,32
"2519",2519,4495.5,34,86,33,3,1,11,21
"2520",2520,3169.5,28,27,39,4,0,3,33
"2521",2521,5209,48,71,42,2,1,9,29
"2522",2522,5274.5,50,75,30,3,0,13,14
